document_id,terms
b400a3,iata ceiv pharma certification programme|air cargo supply chain|new client structure|healthcare shipments|expansion project|lug spokesperson|competence team pharma|frankfurt airport|health care center|adaptation|considerable investments|ground handler news|company|air cargo community frankfurt|performance
553c57,lufthansa cargo customers|passive refrigeration segment|high-performance containers|days temperature stability|frankfurt|pharmaceutical goods|temperature-controlled container solution|external energy sources|temperature-sensitive shipments|stations|temperature-controlled specialist|road feeder service|challenging conditions|south america|deep-freeze compartment
df8adc,shipping industry|propulsion power|mandatory speed reduction|vessels emissions|average ship|new proposal|maritime strategies international dan richards|operational energy efficiency|hydrogen fuel cells|liner company|green technologies|different carrier|fleet|emissions debate|policy director
085b8b,temperature sensitive goods|ethiopian airlines|reliable packaging solution|cargo terminal|temperature-sensitive shipments|hub|successful african carrier|climate-controlled services|storage area|german uld provider|dokasch active container|competitive market|dokasch temperature solutions|logistics|vaccines
ca0134,process hong kong airlines|time critical freight services contract|expansion programme|new routes b&h|critical engineering logistics requirements|customs clearances|regional carrier|special administrative region|aerospace logistics services|b&h global network|b&h worldwide chief executive officer|timely arrival|suite|asia|hong kong facility
1e3254,pharma shipments|certification programme|quality product|fastest-growing all-cargo airlines|pharma industry vertical team|enhanced pharma services|qep accreditation|good distribution practices|abc global director|customers|major pharmaceutical markets|control processes|pharma transportation|moscow sheremetyevo airport|ramp agents
7c901a,new orleans service|iag cargo|london heathrow|gas components|machinery traffic|critical product|new bellyhold capacity|direct service|shippers|oil|aircraft|new orleans international|emergency shipments|iag|area
8eaa22,double-digit percentage growth|international cargo|overall air freight demand|percent|domestic volume|shanghai|april cargo performance|month|airport|worldwide cargo trends|publication|first major air cargo players|handler|air freight industry|world
19faae,rome flights|kenya airways|warehouse services|global city|geneva|ias air cargo|ambitious major african carrier|italian markets|boeing|united nation|area cargo manager|international organisations|katrina hanson|director|capacity
f8089b,healthcare logistics services portfolio|multiple ups acquisitions|clinical research organisations|global supply chain specialist|long-term growth plans|air cargo news life sciences|company|logistics complexity|shipments|hilton london heathrow airport|financial terms|ground networks|healthcare-dedicated facilities|subsidiary|regulatory approval
ead6e6,uzbekistan airways|online portal|traxon global security|cargo community service|multiple airlines|champ cargosystems|cargospot airline|house air waybill processing|direct connectivity|aero|globe|single platform|price|airlines|revenue
e36d07,uld air cargo technology innovations|airlines clients|proprietary logistics programmes|core transport technologies|total world trade shipments|uld care code|new uld fleet management app|fy19 revenues|service product|aircraft equipment|advancements|answer shippers|cost-effective uld operations|ongoing annual uld care conference|initial partnership
9fec9c,revenues|market strategies|second quarter|industry specific solutions|successful implementation|acquisitions|first-half airfreight demand increase|first-half airfreight turnover|contract logistics|strong exports|freight forwarder news|volume growth|global perishables network|ongoing pressure|improvements
151380,online freight booking platforms|airfreight industry insiders|digitization|air cargo world|results|online logistics sales|global freight forwarding websites|quote request|direct competitor|early movers|exception|system|own online freight marketplace|delta airlines|mystery shopping
67e040,dutch inland waterway container terminals|improved logistics product|barge congestion|consolidation centres|port authorities|dutch nwcc cargo co-operation initiative|schedule reliability|total shipment volume|north west central corridor|transport|amsterdam rob smit|partnership|capacity utilisation|westerman multimodal logistics terminals|problems
a7fdf7,global shipping network|neutral platform|single ownership principles|relevant data|independent management board|industry concerns|antitrust authorities|inland transport companies|new technologies|direct fcl market share|lines|private platforms|electronic business|customer base|valuable services
53a9fc,lithium batteries|delta airlines|freighters|lithium ion batteries|emergency|equipment|batteries|shipment|ban|concerns|passenger planes|fire|cargo|carrier|qantas
79279b,cathay pacific services limited|first airline|general manager cargo service delivery|perishable products|hong kong|quality assurance|shipment journey|new certification|key international gateway|collaborative approach|industry|senior vice president|global standards|continuous improvement|ceiv fresh
2ca96a,northeast cargo development|midwest airport|widebody aircraft|freight forwarding|air cargo world|percent year-over-year increase|connectivity|o'hare benefits|international trade|logistics|facility|cargo capacity|other airports|year-to-date cargo volumes|tenant operators
a5f5bf,paris airport warehouse|international express freight|commercial flights|air cargo news|logistics building|early afternoon|lease|aircraft parking|scandinavia|customers|hong kong|rapid transit times|new facility|new express hub|gaulle
84a10f,service network|first fiscal year|key commercial contacts|vessel departures|japanese carriers|bookings|major changes|restructuring|service provider fees|port agencies|new weekly loops|latin american trade|back office staff redundancies|current offerings|ocean network express
8d11d9,historic solar impulse flight|global charter market expertise|flight support team|aircraft|customs clearance|cargo|chapman freeborn|changeable flight schedules|long-term role|volga-dnepr airlines|project operations|17-leg journey|logistics support|kilometres|environmental efficiency
881323,american airlines cargo|force gsa mexico|local sales presence|logistics venues|customer service|international cargo network|gsa contract manager|products|local markets|guadalajara|airline|local services|seafood|auto parts|team
df1b02,versatile logistics services|sea freight transportation|comprehensive supply chain management|exhaust aftertreatment systems|optimal transport solutions|import customs clearance|same-day emergency shipments|on-and off-road commercial vehicles|globalised production processes|collaboration platform|process-optimised service package|consolidation|various locations|efficient methods|weekly air
8e3cc1,london international shipping week|north-west container gateway|east-west infrastructure|new weekly service|port|rail freight usage|quayside-to-inland destination distribution|liverpool owner|dutch shortsea operator wec lines|supply chain community|longer-distance road haulage|shippers|end market|advanced contract discussions|peel ports
c07dcb,emirates skycargo boeing|first uae-manufactured space satellite|central dwc freighter cargo terminal|air transportation|dubai world central airport|relevant permissions|mohammed bin rashid space centre|emirates skycargo truck|manufacturing facility|aircraft|freighter operator news|emirates divisional senior vice president|uae soil|emirates sky|event
d16a1a,cool-chain perishable cargo facility|executive vice president global strategy|asian air freighter operators|perishables centre|perishable products|dallas airport|ground handler news|passenger service|entire air transportation process|dfw|japan airlines|operations last year|daily belly cargo capacity|asparagus|first launch customer
5644af,volga-dnepr charter cargo operations|freighter operator news|heavy machinery industry|shipment|packaging options|dhl global forwarding|onboard cranes|deputy commercial director|weight distribution|request|flight|bespoke cargo platform|cargo transportation|energy|volga dnepr
8bb49c,ocean carriers|teu utility ships|year|supply chain imbalance|north-south trades|unit cost advantage|newbuild ultra-large container vessels|carrier appetites|asian shipyards|headhaul demand decline|flexible operational profile|trade restrictions|asia-north europe|bunker fuel|waterway
59ff88,singapore airlines|manchester airport|operations|plane handling|philippines|international network|emirates|heathrow|virgin atlantic|airline customers|switzerland|australia|acquisitions|service|qantas
58cf4f,freighter aircraft|airways group chief executive akbar|additional markets|blockade|boeing|carrier|middle east terrorist groups|press conference|cargo boom|qatar|capacity|total order book|passenger aircraft|airline|same time last year
df7822,technology|intelligent mechanical platforms|air force research laboratory|cargo masters|plans|built-in navigation capability|development|direct application|tight quarters|stack|companies|call|effort|other similar technology|announcement
b54335,airbus commercial aircraft chief|ethiopian airlines|aircraft order placement|ever-expanding global network|profitable carriers|first african operator|carbon-fibre fuselage|materials|airbus a350-900s|innovative aircraft|additional aircraft|fuel-efficient rolls-royce trent xwb engines|middle east|group chief executive officer|performance
c7d974,hazardous air cargo|product|faa|amazon|potential shipping hazards|sensation|improper shipments|company|sophisticated technologies|drain cleaner|issue|dallas morning news|continuous improvement|ups employees|dangerous goods
4ec973,finnair cargo|currencies|north east asia|only freighter route|air cargo week|cargo strategy|high growth area|finnair cargo vice president|carrier|brussels airport|finnair|construction|transit cargo|general cargo|facility heralds
b26d8d,beluga whale flight|dedicated sanctuary quarantine care pool|changfeng ocean world|ground-breaking global marine welfare project|landmark journey|time little grey|747-400erf freighter plane|iceland|new home|secluded open-water bay|lorry trip|main international airport|ferry|white travel|flight safety requirements
801271,china southern tyre fire|cargo hold|aviation industry|employment history papers|passengers|dents china|september|china southern passenger|gungzhou baiyun international airport|worries|second fire|nothing|aviation safety record|airline|pilots
72cf74,pharma-drone industry collaboration|cool chain chairman|supplier management solutions|logistics network|numbers pharma manufacturer novo nordisk|international air cargo association|future shipments|other disabilities|smart data applications|drone industries|business development|temperature excursions|primary distribution|shippers|map performance
df01b1,air cargo centre|future growth area|transport infrastructure|new logistics centre|airport|square metre cold store|austrian industry|cargo transshipment hub|facility expansion|management board|future pharma handling centre|state-of-the-art air cargo centre|essential role|gateway|cargo capabilities
3f1626,brussels airlines cargo|strategic revenue contributor|africa|european cargo services|north atlantic routes|belgian carrier|new products|airlines vice president|market position|air logistics group|freight activities|tonnes|vast worldwide network|brussels|destinations
26196f,minnesota manufacturing awards|thermal protection packaging solutions|life sciences industry|pelican biothermal|new network locations|european office|indianapolis|distinguished business award|demand program|logistics professionals|vaccines|global name|key hires|innovation|minnesota business magazine
7087f3,kenyan cargo handler siginon aviation|singapore airlines|iata safety audit|kenya civil aviation authority|art air cargo terminal|ground operators|jomo kenyatta international airport|cargo agreement|global standards|handlers achievement|service|local certifications|operations|relationship|airline customers
a02ca1,bluetooth-enabled uld tracking technology|other airline units|core transport technologies|substantial expansion plans|silk way|low-energy bluetooth devices|acl airshop|system level data|south carolina facility|air freight nets|bottom line|service partnership|uld logistics|measurement|carrier
654c7b,american airlines cargo reefer containers|24/7 service|uld management provider jettainer|airline|abu dhabi|own cool center|transportation process|carrier american airlines|excellence|positioning|successful test run|costs|temperature-sensitive air freight|entire fleet|american airlines
33df7f,current air cargo security program|transport canada|revised air cargo security process|goods worth c$100bn|passenger aircraft|screen air cargo|amendments|air cargo security program|secure cargo|international partners|air cargo news|canadian shippers|air cargo|tonnes|security gaps
0f0757,bluetooth tracking technology|wide-body aircraft shipments|delta|current gps-enabled cargo tracking products|electronic unit control receipts|air cargo technology news|first bellyhold airline|customer transactions|international air transport association|automated solution|real-time uld tracking|new tracking system|irregular operations|readers|continents
98988e,hamburg airport cargo center|export customs declarations|system pilot|door clearances|slot booking|intelligent process support|duplicate data|personnel availability|new platform|capacities|transports|traffic|six-month test phase|frankfurt airport|director
9b1eca,asia-north america air cargo routes|new boeing|freighter|shanghai pudong|asia|freight expansion|eva|atlanta|twin-engine air cargo carrier|md11 freighters|service|nautical miles|cargo gateways|weekly freighter flights|month end
0af138,finnair cargo|japan airlines|partner programme|major northern european hub|helsinki airport|high-volume routes|qatar airways|cooperation|markets|london heathrow|chief commercial officer|innovative way|traffic|iag|freight arm
d8da8b,boeing shanghai aviation services|conversion centres|additional capacity|commercial jet|year|major facilities|new freighter conversion centre|aerospace|miami|success|china|hamilton|dothan|conversion lines|boeing 737-400s
a387bd,boeing|total freighter fleet|abc|production delays|aircraft capacity|new 747-8 freighters|market demand|airbridgecargo airlines|year|delivery|development plans|shanghai|executive president|frequencies|number
f23c5e,shanghai pudong airport|china eastern airlines|dramatic economic growth|gdp|new long-haul routes|airbus|exports|traffic figures|monthly cargo volumes|december|important cities|global financial centre|gatwick|shanghai|flights
4002d3,new online booking platform|global logistics provider|door-to-door shipments|toll group last month|clients instant quotes|intuitive user interface|bookings|prior online tool|new service|24/7 basis|sme shippers|online booking|migration|chief executive tim schwarth|book
9ee3ea,freighter aircraft operator|uganda|hub operations teams|charter|japanese construction company|cargo carrier|narita airport|nile river|emirates vice president|freighters|northern corridor route|tonnes load|dubai|transport flows|bridge
9c448a,international air cargo association|latin american presence|network initiatives|new markets|partnership|region|signature events|industry|global standards|mexico|rapid economic growth|next generation|trade links|tiaca secretary general|recent years
7fbc07,pharma exports|qatar airways cargo|pharma route network|ireland|global customer base|tea export revenue|specialist pharmaceuticals transport solution|republic|healthcare products|pharma industry|pharma operation|qatar|destinations|expansion|pharma businesses
bd1fb2,los angeles international airport|new charter service|hong kong charters|facility|freight forwarder news|prism realty corporation|brand-new building|south bay area|fourth quarter|inbox|statement|plans|air cargo news|first tenant|san francisco-headquartered freight forwarder flexport
a794b4,global pharmaceuticals sector|frankfurt main airport|pharma logistics news|network station|demand rental program|new european drop points|expansion|company|location|year|packaging|inbox|new frankfurt facility|sao paulo|additional depot
92f079,alliance agreement discussions|foreign ro-ro carriers|maritime business community|amendment|shippers|us-flagged tug services|operational arrangements|commissioner william doyle|american waterways operators|ro-ro shipping lines|continuity|safeguard offerings|scope|consortium|port gateways
f6c863,turkish airlines chairman|freighters|strategic partnership programme|boeing|istanbul airport|global freight network|fastest-growing aviation markets|future fleet|additional aircraft|component service|technology acceleration|turkey last year|flag carrier|major freighter order|national aerospace initiative
